t,speed_kmh,acceleration_m_s2,distance_m,related_center_distance_m,x,y
11.6,9.472774727745676,0.09224567770248804,26.079910000000012,,-138.92009,1.65
11.7,9.50517505174999,0.09063727000975597,26.343340000000012,,-138.65666,1.65
11.8,9.537575375754814,0.08904984154827567,26.607679999999988,,-138.39232,1.65
11.9,9.56997569975913,0.08723164154776342,26.87290999999999,,-138.12709,1.65
12.0,9.601296012962486,0.08578407462435322,27.139019999999988,,-137.86098,1.65
12.1,9.631536315362828,0.08458126539297695,27.406000000000006,,-137.594,1.65
12.2,9.661776617766243,0.08298684385314381,27.673820000000006,,-137.32618,1.65
12.3,9.690936909369722,0.08150081500689055,27.94247999999999,,-137.05752,1.65
12.4,9.720097200972686,0.08028052308501188,28.211960000000005,,-136.78804,1.65
12.5,9.74925749257513,0.07920009270137385,28.48223999999999,,-136.51776,1.65
12.6,9.777337773377642,0.0780672142392973,28.753320000000002,,-136.24668,1.65
12.7,9.805418054180153,0.07656370269994106,29.025170000000003,,-135.97483,1.65
12.8,9.832418324185808,0.07497277770010413,29.297789999999992,,-135.70221,1.65
12.9,9.85941859418787,0.07338534923826856,29.57114999999999,,-135.42885,1.65
13.0,9.885338853388955,0.07154966654496064,29.845249999999993,,-135.15475,1.65
13.1,9.911259112590566,0.0700671342365844,30.12007,,-134.87993,1.65
13.2,9.935019350194343,0.0687454426980576,30.3956,,-134.6044,1.65
13.3,9.960939609396483,0.06717549692934455,30.671809999999994,,-134.32819,1.65
13.4,9.983619836196745,0.06554960654526987,30.948710000000005,,-134.05129,1.65
13.5,10.00738007379999,0.06415099116063061,31.226259999999996,,-133.77374,1.65
13.6,10.031140311403767,0.06307056077569229,31.504459999999995,,-133.49554,1.65
13.7,10.052740527406645,0.06167194539112941,31.783299999999997,,-133.2167,1.65
13.8,10.074340743406989,0.06036424000688356,32.06276,,-132.93724,1.65
13.9,10.095940959409868,0.05902156923735724,32.34281999999999,,-132.65718,1.65
14.0,10.117541175412205,0.057199872698209475,32.62347,,-132.37653,1.65
14.1,10.13806138061463,0.05590965000575565,32.90469999999999,,-132.0953,1.65
14.2,10.157501575016605,0.05458096539005197,33.18648999999999,,-131.81351,1.65
14.3,10.176941769419123,0.05298654385113899,33.46883,,-131.53117,1.65
14.4,10.195301953020648,0.05162639038944761,33.7517,,-131.2483,1.65
14.5,10.213662136621629,0.05037462962041772,34.03509,,-130.96491,1.65
14.6,10.232022320223153,0.0490144761593001,34.31898000000001,,-130.68102,1.65
14.7,10.249302493024226,0.04754593000543217,34.60336000000001,,-130.39664,1.65
14.8,10.266582665828917,0.04605990115873304,34.88821999999999,,-130.11178,1.65
14.9,10.282782827829541,0.04452142423508221,35.17354,,-129.82646,1.65
15.0,10.297902979032235,0.04302140923480202,35.45930999999999,,-129.54069,1.65
15.1,10.313023130232406,0.04143398077285809,35.745509999999996,,-129.25449,1.65
15.2,10.328143281432578,0.03995144846422605,36.032129999999995,,-128.96787,1.65
15.3,10.34218342183285,0.03857381231017598,36.31915000000001,,-128.68085,1.65
15.4,10.356223562235641,0.03730107231070612,36.60656,,-128.39344,1.65
15.5,10.36918369183743,0.035815043465296625,36.89435,,-128.10565,1.65
15.6,10.381063810637784,0.03408076038874697,37.182500000000005,,-127.8175,1.65
15.7,10.39402394023859,0.03279053769631979,37.47099,,-127.52901,1.65
15.8,10.404824048240581,0.03150031500359418,37.759820000000005,,-127.24018,1.65
15.9,10.416704167042472,0.030084216925976293,38.048959999999994,,-126.95104,1.65
16.0,10.42642426424346,0.028951338464551668,38.338409999999996,,-126.66159,1.65
16.1,10.437224372243364,0.02759118500280522,38.62814,,-126.37186,1.65
16.2,10.446944469445887,0.025877881155794924,38.91815,,-126.08185,1.65
16.3,10.455584555844888,0.0242869561556045,39.208420000000004,,-125.79158,1.65
16.4,10.464224642245846,0.022909320002090894,39.49894000000002,,-125.50105999999998,1.65
16.5,10.4728647286475,0.021300912309660802,39.789680000000004,,-125.21032,1.65
16.6,10.479344793447133,0.019744952694207285,40.080650000000006,,-124.91935,1.65
16.7,10.485824858248304,0.01865053615604495,40.37182,,-124.62818,1.65
16.8,10.493384933849924,0.017164507309876953,40.663169999999994,,-124.33683,1.65
16.9,10.498784987849525,0.01569596115560934,40.95470000000002,,-124.04529999999998,1.65
17.0,10.504185041849828,0.01465399269375034,41.246390000000005,,-123.75361,1.65
17.1,10.509585095852083,0.013185446539676349,41.538219999999995,,-123.46178,1.65
17.2,10.513905139050816,0.011381232693150167,41.83019,,-123.16981,1.65
17.3,10.517145171452169,0.009933665770105904,42.12227,,-122.87773,1.65
17.4,10.521465214651316,0.008590995000631096,42.414450000000016,,-122.58554999999998,1.65
17.5,10.523625236251805,0.007035035384477695,42.706720000000004,,-122.29328,1.65
17.6,10.525785257852705,0.0056748819235039605,42.99907,,-122.00093,1.65
17.7,10.527945279452073,0.00438465923156528,43.291470000000004,,-121.70853,1.65
17.8,10.529025290252523,0.0028461823085024207,43.583920000000006,,-121.41608,1.65
17.9,10.530105301051853,0.001468546154672623,43.87640000000002,,-121.12359999999998,1.65
18.0,10.530105301052975,0.0001258753847164229,44.168890000000005,,-120.83111,1.65
18.1,10.53010530105451,-0.0015000150001185375,44.461389999999994,,-120.53861,1.65
18.2,10.529025290252523,-0.0030000300002885893,44.753870000000006,,-120.24613,1.65
18.3,10.527945279453608,-0.004500045000357389,45.04633,,-119.95367,1.65
18.4,10.525785257851584,-0.006125935385439263,45.338740000000016,,-119.66125999999998,1.65
18.5,10.523625236251805,-0.00759448153968556,45.6311,,-119.3689,1.65
18.6,10.520385203851987,-0.008814773462079373,45.92339,,-119.07661,1.65
18.7,10.517145171452169,-0.010104996154375101,46.215590000000006,,-118.78441,1.65
18.8,10.512825128251901,-0.01159102500049336,46.5077,,-118.4923,1.65
18.9,10.508505085050514,-0.012989640385196566,46.79969000000001,,-118.20030999999999,1.65
19.0,10.504185041851363,-0.014209932309142914,47.09155,,-117.90845,1.65
19.1,10.498784987850645,-0.015695961155580918,47.383269999999996,,-117.61673,1.65
19.2,10.492304923049474,-0.017164507309574972,47.67484000000002,,-117.32515999999998,1.65
19.3,10.485824858249838,-0.018524660771420898,47.966229999999996,,-117.03377,1.65
19.4,10.47934479344755,-0.020723983464414175,48.25744000000002,,-116.74255999999998,1.65
19.5,10.471784717847047,-0.025426827695602228,48.54845,,-116.45155,1.65
19.6,10.463144631446509,-0.028147134618368597,48.83925000000001,,-116.16075,1.65
19.7,10.455584555844888,-0.023772965002510915,49.12981000000002,,-115.87018999999998,1.65
19.8,10.4458644586439,-0.014101539616394376,49.42014,,-115.57986,1.65
19.9,10.436144361443334,-0.0007377696147834456,49.710200000000015,,-115.28979999999999,1.65
20.0,10.430744307443728,0.0141784634630433,50.0,,-115.0,1.65
20.1,10.449104491045253,0.0285981880797479,50.289910000000006,,-114.71009,1.65
20.2,10.467464674646777,0.04129062269632655,50.58033000000002,,-114.41966999999998,1.65
20.3,10.484744847449388,0.050045955005041165,50.87124,,-114.12876,1.65
20.4,10.502025020249343,0.05287115808218168,51.16265000000001,,-113.83734999999999,1.65
20.5,10.518225182251085,0.04945504000477996,51.454530000000005,,-113.54547,1.65
20.6,10.535505355053695,0.045906053466268304,51.746880000000004,,-113.25312,1.65
20.7,10.551705517055852,0.04523471808168189,52.03969000000001,,-112.96030999999999,1.65
20.8,10.567905679058011,0.044315128466607234,52.33295,,-112.66705,1.65
20.9,10.584105841057507,0.04307385731233637,52.62665000000001,,-112.37334999999999,1.65
21.0,10.599225992260344,0.04206335769596592,52.92077999999999,,-112.07922,1.65
21.1,10.61434614346205,0.04123467808057413,53.21534,,-111.78466,1.65
21.2,10.628386283863307,0.03997942077338301,53.51031000000002,,-111.48968999999998,1.65
21.3,10.642426424264563,0.0389514384658316,53.80569,,-111.19431,1.65
21.4,10.656466564664683,0.038419964619041735,54.10146000000002,,-110.89853999999998,1.65
21.5,10.671586715867528,0.03771016731093724,54.39761,,-110.60239,1.65
21.6,10.683466834669417,0.037000370003488214,54.69414999999999,,-110.30585,1.65
21.7,10.696426964270222,0.03602483577310167,54.991050000000016,,-110.00894999999998,1.65
21.8,10.710467104669943,0.03480104731202971,55.28830000000001,,-109.7117,1.65
21.9,10.722347223472227,0.03388145769585016,55.58591000000001,,-109.41408999999999,1.65
22.0,10.734227342273725,0.033318515002939364,55.88386,,-109.11614,1.65
22.1,10.746107461075614,0.032346477310897015,56.18213,,-108.81787,1.65
22.2,10.756907569077052,0.030951358464697876,56.48073000000001,,-108.51926999999999,1.65
22.3,10.768787687877406,0.029912886541659134,56.77964,,-108.22036,1.65
22.4,10.779587795876163,0.028814973463992644,57.07885000000002,,-107.92114999999998,1.65
22.5,10.789307893079835,0.02805272807879078,57.37836,,-107.62164,1.65
22.6,10.799027990279289,0.027293979233061094,57.67815,,-107.32185,1.65
22.7,10.80874808748181,0.025930329233737837,57.97822000000001,,-107.02177999999999,1.65
22.8,10.817388173882348,0.025150601157232444,58.278549999999996,,-106.72145,1.65
22.9,10.827108271080647,0.024689058079673032,58.57913000000002,,-106.42086999999998,1.65
23.0,10.836828368284323,0.02387086807926231,58.87996,,-106.12004,1.65
23.1,10.843308433085493,0.02309114000238921,59.181039999999996,,-105.81896,1.65
23.2,10.851948519486031,0.021958261540946822,59.48234000000001,,-105.51765999999999,1.65
23.3,10.86058860588657,0.020682025002928484,59.78385,,-105.21615,1.65
23.4,10.86706867068658,0.01994075884812574,60.08558000000001,,-104.91441999999999,1.65
23.5,10.874628746287826,0.019377816155067507,60.387510000000006,,-104.61249,1.65
23.6,10.881108811088994,0.01810157961695147,60.689629999999994,,-104.31037,1.65
23.7,10.886508865089715,0.016916253078685273,60.991940000000014,,-104.00805999999999,1.65
23.8,10.8940689406898,0.01615750423266782,61.29441,,-103.70559,1.65
23.9,10.899468994689359,0.015216935385900854,61.59705000000001,,-103.40294999999999,1.65
24.0,10.903789037890789,0.014615530770193175,61.89985,,-103.10015,1.65
24.1,10.909189091891507,0.01380433384757751,62.20278999999999,,-102.79721,1.65
24.2,10.91458914589223,0.01230082230933327,62.50586000000001,,-102.49413999999999,1.65
24.3,10.917829178292047,0.011293819232342628,62.809070000000006,,-102.19093,1.65
24.4,10.9232292322916,0.010709897308627703,63.112380000000016,,-101.88761999999998,1.65
24.5,10.926469264694118,0.009556039615693734,63.41580999999999,,-101.58419,1.65
24.6,10.928629286293486,0.008636450000274465,63.71934,,-101.28066,1.65
24.7,10.931869318693302,0.008003576538888169,64.02296000000001,,-100.97703999999999,1.65
24.8,10.93510935109312,0.006765801923814152,64.32665,,-100.67335,1.65
24.9,10.937269372692857,0.00570285423084016,64.63042000000002,,-100.36957999999998,1.65
25.0,10.93942939429339,0.005276276538355162,64.93425,,-100.06575,1.65
25.1,10.94158941589429,0.00430074230840205,65.23813,,-99.76187,1.65
25.2,10.94158941589429,0.0029196096162298346,65.54206000000002,,-99.45793999999998,1.65
25.3,10.94266942669474,0.0020699507704513564,65.84602,,-99.15398,1.65
25.4,10.94374943749249,0.0014860288468625527,66.15000000000002,,-98.84999999999998,1.65
25.5,10.944829448295643,0.0006188873074695067,66.454,,-98.546,1.65
25.6,10.943749437495192,-0.00016084076965228178,66.75801,,-98.24199,1.65
25.7,10.943749437495192,-0.0011188923081171254,67.06201000000001,,-97.93798999999999,1.65
25.8,10.943749437495192,-0.0024300942310357954,67.366,,-97.634,1.65
25.9,10.942669426692039,-0.003349683847261531,67.66997000000002,,-97.33002999999998,1.65
26.0,10.94050940509384,-0.003951088462741836,67.97391,,-97.02609,1.65
26.1,10.93942939429339,-0.004909140000419754,68.27781,,-96.72219,1.65
26.2,10.937269372694022,-0.0059546050002428075,68.58166000000001,,-96.41833999999999,1.65
26.3,10.93510935109312,-0.006625940384109796,68.88545,,-96.11455,1.65
26.4,10.932949329492589,-0.007405668461835546,69.18917000000002,,-95.81082999999998,1.65
26.5,10.929709297093936,-0.008433650770355072,69.49282,,-95.50718,1.65
26.6,10.926469264692583,-0.009440653847191172,69.79638,,-95.20362,1.65
26.7,10.923229232292766,-0.010374229616600061,70.09984000000001,,-94.90015999999999,1.65
26.8,10.918909189092497,-0.011465149616327608,70.4032,,-94.5968,1.65
26.9,10.91458914588953,-0.012751875770931065,70.70645000000002,,-94.29354999999998,1.65
27.0,10.91026910269196,-0.013989650386553976,71.00957,,-93.99043,1.65
27.1,10.904869048689704,-0.01490924000139593,71.31256,,-93.68744,1.65
27.2,10.89946899469052,-0.01577638153992922,71.61541000000001,,-93.38458999999999,1.65
27.3,10.89298892988935,-0.01666450230898242,71.91811,,-93.08189,1.65
27.4,10.88650886508702,-0.017304368847785412,72.22065000000002,,-92.77934999999998,1.65
27.5,10.881108811088994,-0.01783584269412586,72.52301,,-92.47699,1.65
27.6,10.874628746287826,-0.018615570770815992,72.8252,,-92.1748,1.65
27.7,10.867068670686205,-0.019591105001754983,73.12720000000002,,-91.87279999999998,1.65
27.8,10.86058860588657,-0.020619087309627915,73.429,,-91.571,1.65
27.9,10.853028530285325,-0.022000220002679427,73.73060000000001,,-91.26939999999999,1.65
28.0,10.844388443884409,-0.022989740387398427,74.03198,,-90.96802,1.65
28.1,10.835748357483872,-0.023661075771661544,74.33314,,-90.66686,1.65
28.2,10.827108271081801,-0.024689058079850668,74.63406000000002,,-90.36593999999998,1.65
28.3,10.818468184681263,-0.02548626884896521,74.93473,,-90.06527,1.65
28.4,10.808748087480659,-0.02600026000249045,75.23516000000001,,-89.76483999999999,1.65
28.5,10.800108001079739,-0.02677998807973303,75.53532,,-89.46468,1.65
28.6,10.7893078930783,-0.027965314618223047,75.83521,,-89.16479,1.65
28.7,10.77958779587731,-0.02922057192580496,76.13482000000002,,-88.86517999999998,1.65
28.8,10.768787687877406,-0.030210092310133163,76.43414,,-88.56586,1.65
28.9,10.757987579874822,-0.0311996126951275,76.73316000000001,,-88.26683999999999,1.65
29.0,10.746107461074079,-0.032010809618483904,77.03188,,-87.96812,1.65
29.1,10.734227342273725,-0.033000330002993294,77.33027,,-87.66973,1.65
29.2,10.722347223473369,-0.03411572577239674,77.62834000000001,,-87.37165999999999,1.65
29.3,10.710467104671478,-0.03489545384908865,77.92607,,-87.07393,1.65
29.4,10.697506975067999,-0.03636050346521991,78.22346000000002,,-86.77653999999998,1.65
29.5,10.684546845469868,-0.04148293231289202,78.52049,,-86.47951,1.65
29.6,10.670506705067076,-0.04419274962069153,78.81716,,-86.18284,1.65
29.7,10.65754657546627,-0.037283589619171664,79.11345000000001,,-85.88654999999999,1.65
29.8,10.643506435063479,-0.02318554654031324,79.40936,,-85.59064,1.65
29.9,10.62946629466109,-0.004360183462134515,79.70488000000002,,-85.29511999999998,1.65
30.0,10.620826208261686,0.01603862192450123,80.0,,-85.0,1.65
30.1,10.644586445865464,0.035493361927384726,80.29525,,-84.70475,1.65
30.2,10.66726667266726,0.051930589236857116,80.59115000000001,,-84.40884999999999,1.65
30.3,10.689946899469053,0.0629027269301865,80.88768,,-84.11232,1.65
30.4,10.711547115470788,0.06571394385267659,81.18481000000001,,-83.81518999999999,1.65
30.5,10.730987309873907,0.05961248423583321,81.48253,,-83.51747,1.65
30.6,10.751507515076334,0.05316486731247494,81.7808,,-83.2192,1.65
30.7,10.769867698676324,0.05051099462031594,82.07961000000002,,-82.92038999999998,1.65
30.8,10.788227882279385,0.04817530692804084,82.37893,,-82.62107,1.65
30.9,10.804428044278854,0.046175286927454096,82.67874000000002,,-82.32125999999998,1.65
31.0,10.820628206282166,0.0439270126962068,82.97902,,-82.02098,1.65
31.1,10.835748357483872,0.0416997176968632,83.27974,,-81.72026,1.65
31.2,10.850868508685581,0.039419974619686826,83.58088000000001,,-81.41911999999999,1.65
31.3,10.864908649086837,0.03688848077320728,83.88241,,-81.11759,1.65
31.4,10.877868778686484,0.03453181384979054,84.18432000000001,,-80.81567999999999,1.65
31.5,10.889748897489532,0.0322660569260087,84.48658,,-80.51342,1.65
31.6,10.900549005490971,0.02979050769521585,84.78917,,-80.21083,1.65
31.7,10.910269102690425,0.027314958464762285,85.09206000000002,,-79.90793999999998,1.65
31.8,10.919989199892948,0.02517507692632215,85.39523,,-79.60477,1.65
31.9,10.92970929709277,0.022979250771332005,85.69865000000001,,-79.30134999999999,1.65
32.0,10.937269372694022,0.020870838078630882,86.00231,,-78.99769,1.65
32.1,10.943749437495192,0.018675011925106233,86.30619,,-78.69381,1.65
32.2,10.950229502296363,0.016091070002000052,86.61025,,-78.38975,1.65
32.3,10.955629556294745,0.01341971461680913,86.91447000000002,,-78.08552999999998,1.65
32.4,10.959949599495815,0.011279833077509238,87.21884,,-77.78116,1.65
32.5,10.964269642697618,0.009279813077059273,87.52332,,-77.47668,1.65
32.6,10.966429664296985,0.006835732692483276,87.8279,,-77.1721,1.65
32.7,10.968589685897888,0.0045000450010324045,88.13255,,-76.86745,1.65
32.8,10.969669696694465,0.0021643573078282685,88.43725000000003,,-76.56274999999997,1.65
32.9,10.970749707497253,-0.00015384769327120296,88.74197,,-76.25803,1.65
33.0,10.969669696696803,-0.002311211923410994,89.0467,,-75.9533,1.65
33.1,10.968589685897888,-0.004825223077199681,89.3514,,-75.6486,1.65
33.2,10.966429664296985,-0.007269303461661991,89.65606,,-75.34394,1.65
33.3,10.963189631893297,-0.009535060385935878,89.96066000000003,,-75.03933999999997,1.65
33.4,10.95994959949735,-0.01160501115603374,90.26516,,-74.73484,1.65
33.5,10.954549545495096,-0.013744892694209199,90.56955,,-74.43045,1.65
33.6,10.949149491494376,-0.01634631730955327,90.8738,,-74.1262,1.65
33.7,10.943749437493658,-0.018790397693315697,91.17789,,-73.82211,1.65
33.8,10.93618936189124,-0.02096874115594005,91.48180000000004,,-73.51819999999996,1.65
33.9,10.928629286293486,-0.023056174617998693,91.7855,,-73.2145,1.65
34.0,10.918909189090963,-0.025444310386726343,92.08898,,-72.91102,1.65
34.1,10.909189091891507,-0.027989790387092484,92.3922,,-72.6078,1.65
34.2,10.89946899469052,-0.030356946925151007,92.69514,,-72.30486,1.65
34.3,10.888668886686759,-0.03274508269522158,92.99778000000003,,-72.00221999999997,1.65
34.4,10.875708757088276,-0.03501083961908158,93.30011,,-71.69989,1.65
34.5,10.862748627485935,-0.03745492000377304,93.60208,,-71.39792,1.65
34.6,10.848708487086213,-0.03996893115748712,93.90369,,-71.09631,1.65
34.7,10.833588335884505,-0.042000420003043715,94.20491,,-70.79509,1.65
34.8,10.81846818468049,-0.04415778423505934,94.50571000000002,,-70.49428999999998,1.65
